"Dim 1","Dim 2","Dim 3","Dim 4","Dim 5"
"55",0.0420634109012838,0.093129226740797,-0.370112677302266,0.0254424130965127,0.0946200110727705
"56",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"57",-0.617471292499226,0.06636079208903,-0.0701432703198943,-0.151562758209567,0.0170071196943772
"58",-0.131829287531861,0.218095232108656,0.446911616263536,0.474965760317921,0.324362878270479
"59",0.224415347203392,-0.28293576037082,0.171184240963734,0.180636046367127,0.00374464005418496
"60",0.956973696687052,-0.207462452522301,0.376722908313748,0.0517519113118062,0.42949441166911
"61",0.419529175888459,0.0125849180646968,-0.485881075155424,0.0637016987644934,0.194476591705181
"62",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"63",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"64",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"65",0.0473030021346624,-0.421856133297764,0.0209470580160836,0.286546211037808,0.434939439350473
"66",-0.327061128312257,-0.00141914014324892,0.2525641768701,0.0137211876131068,-0.0588475410560788
"67",-0.498906455918316,0.000655447564958171,0.394797051655786,0.524028469367072,0.264750389842645
"68",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"69",-0.0142079380040074,0.531814907966466,-0.556032410001836,0.344898031714419,0.201523320647634
"70",-0.157860331524004,-0.142245057621299,-0.195932464896535,0.397855165094926,-0.264038893511063
"71",0.0523184274707101,-0.0526971949905308,0.14360669610196,0.00708625910450605,0.231383484809737
"72",-0.0236089077948122,0.0933775937025862,-0.686576644600062,0.492890358603723,0.0753965028338719
"73",0.776248840507148,0.107435492350543,0.518112429995392,-0.276334147935632,-0.282041288274537
"74",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"75",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"76",-0.328103603973152,-0.118155682596035,-0.119298615607371,-0.382454581162782,0.0315768696626984
"77",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"78",0.0253609374034123,-0.122972764506549,0.694502503267416,0.366605684467726,0.173893354275886
"79",1.21685143254509,1.16569295233034,0.408057103027289,0.102170151755318,-0.361577489249628
"80",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"81",0.909914377786922,0.918206787477636,-0.327064554699752,0.0147150611401338,0.186164006384682
"82",-0.149909726958904,0.418952809984198,0.253488783512648,0.586720441636725,-0.305934916057327
"83",0.00456471041497012,0.310780888054949,0.255210178305777,0.697971408316108,-0.313813264827299
"84",-0.0729006937335367,-0.293293812914538,0.0832191248890225,-0.0903677989913983,-0.359251951635438
"85",-0.0797652614168594,1.02838716873049,0.174350020983349,-0.360386080845517,0.56558765383671
"86",0.0227511648337753,-0.336671088939226,-0.147579778540004,-0.283669373306969,-0.295221297657603
"87",0.0058690682918841,0.0346848449106883,0.460726191969676,-0.0826848015278333,-0.167136494147357
"88",-0.217150938513123,-0.416426631296394,0.516212770375583,0.190899335082549,0.343180439311413
"89",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"90",-0.331509552861236,-0.117283806249263,-0.08205914035692,-0.350346240842736,-0.270429951054575
"91",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"92",-0.392397205373219,0.00279965812371118,-0.240073054737481,0.153895189576366,0.0689266999974399
"93",-0.415106443760119,0.137583952109654,-0.162079929622507,-0.0780894923322789,-0.0711442450644497
"94",-0.419851191969378,-0.0376024490018742,0.204839545035022,0.43121032581194,-0.244123300578452
"95",-0.332328145774927,-0.1424141007784,-0.0399058808632374,-0.390675929470176,0.0487493273414862
"96",0.240101043602441,-0.329804043498858,0.194537537383099,0.132075358799954,0.325968814907852
"97",0.856303474025741,0.600962395120442,0.156341218150008,-0.396664839783544,-0.193261980917905
"98",-0.0428425307046532,-0.319288112386546,0.279486193161954,-0.190405909999143,0.131257101384361
"99",-0.400037228075632,-0.0198485130284353,-0.147771288185955,0.113421090964586,0.127822140459127
"100",-0.202627048909261,0.197968006606239,0.319702390868931,0.0312002248200702,0.105329028618991
"101",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"102",-0.617471292499226,0.06636079208903,-0.0701432703198943,-0.151562758209567,0.0170071196943772
"103",0.156057420679985,0.30666476508299,0.663444264433974,0.161842876549633,0.541181017351026
"104",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"105",-0.392397205373219,0.00279965812371118,-0.240073054737481,0.153895189576366,0.0689266999974399
"106",-0.257429178757475,-0.36325610906998,0.439299760464052,0.330914347215952,0.359593155799821
"107",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"108",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"109",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"110",0.178792899116392,-0.347881228888584,0.324361105583075,0.0816808823712205,0.256439416224691
"111",0.0708402656325116,0.529469807215346,-0.418295021324345,-0.0851738638999184,0.219564876190541
"112",-0.363086975173302,-0.13390763275861,0.174527729670182,0.100194335334376,-0.0546424232076989
"113",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"114",-0.124721472886851,0.664943586158424,-0.430445723092265,-0.0323784164489077,0.21930541634481
"115",-0.241338248899983,-0.103762016775319,-0.225442628136958,0.232893405951363,0.102771334010367
"116",0.0651963275139285,0.569630238309554,-0.233566080870311,0.184636875001601,0.647132028791379
"117",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"118",-0.508912393766831,0.18662664785164,-0.10077388256711,0.100006883169925,-0.0854545351870394
"119",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"120",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"121",-0.310096691510784,0.495266495651484,0.0189354896028772,-0.11146782784951,-0.159903979231584
"122",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"123",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"124",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"125",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"126",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"127",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"128",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"129",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"130",-0.27773798567534,0.30916171610667,0.03393138370915,-0.121700034022208,-0.179692658001459
"131",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"132",-0.139552589784225,-0.0340207356557265,0.401534762497968,-0.161986680469537,-0.0899851055604313
"133",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"134",-0.307569259200729,-0.159076749560486,0.48634048816784,0.463011673608666,0.282182307367164
"135",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"136",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"137",0.0788393350876117,0.085632098053084,0.492467445956824,-0.405126489963143,-0.0188271811927729
"138",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"139",-0.617066949790016,0.0245268885357339,0.220698842758303,0.330972334593687,-0.331506828291744
"140",-0.617471292499226,0.06636079208903,-0.0701432703198943,-0.151562758209567,0.0170071196943772
"141",-0.0762031100322465,0.177605364309132,0.304462082625193,-0.193340299475399,-0.14753159745489
"142",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"143",0.164675364652943,0.368929382353936,0.70565990307847,-0.109656943921303,0.43732950887233
"144",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"145",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"146",-0.249214173905629,0.457919669737847,0.216874480191424,-0.1606323094945,-0.139163995521848
"147",-0.0680535544767774,-0.356202838309892,0.23381260927988,0.368885156675434,-0.380589240153152
"148",0.41218718123809,-0.104889054263949,-0.337183778979123,-0.0651915618174983,-0.0160464090443694
"149",0.123387743583562,-0.121493491309416,0.0349763049481487,-0.171371501997787,0.0123516591449193
"150",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"151",-0.0797052900483667,-0.267727837190351,0.18966415144303,-0.0181381475613551,0.10594683508987
"152",0.469844983090158,-0.158361398864124,0.35624151796738,0.522956211269809,-0.367653132497734
"153",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"154",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"155",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"156",-0.389626639223145,0.8512475521075,0.357100145541521,0.0297186187062547,0.240722024813333
"157",-0.490940691889175,-0.000467379948201104,0.22200359074067,-0.0704640613053234,0.633108107556533
"158",0.409751015302103,0.499702588415832,-0.0227932281159353,-0.466334567005013,0.0441867229598885
"159",0.169520592709359,0.27334398932167,0.178975769389879,-0.475272241886202,-0.27764289278085
"160",-0.138046367630258,-0.12449112164786,-0.548543298117511,0.0800659302475724,0.107906547526516
"161",-0.0566964426190039,0.887351537161437,0.565262160641098,-0.0666873704346855,0.132433071722055
"162",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"163",-0.241338248899983,-0.103762016775319,-0.225442628136958,0.232893405951363,0.102771334010367
"164",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"165",-0.421909553979864,-0.0691129868540489,-0.0579925685519743,-0.204358205660578,0.0172665795401087
"166",-0.400037228075632,-0.0198485130284353,-0.147771288185955,0.113421090964586,0.127822140459127
"167",0.295018886913732,0.762402648348421,0.603037585300319,0.0312140446237379,-0.402135121637071
"168",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"169",-0.431395485242878,-0.0974265777234938,0.203802054373182,-0.229627105458991,0.02644165614655
"170",-0.332328145774927,-0.1424141007784,-0.0399058808632374,-0.390675929470176,0.0487493273414862
"171",-0.562064194593303,0.00317639321468731,0.175286059709655,0.120737032481001,-0.013178900270531
"172",-0.504173473380986,-0.140339513070193,0.102326993922449,0.119631352283789,0.37234725824021
"173",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"174",0.0972767911842824,1.1287676832959,-0.0931339465981615,0.110889391902365,0.239740091076408
"175",-0.617066949790016,0.0245268885357339,0.220698842758303,0.330972334593687,-0.331506828291744
"176",-0.425729753072428,-0.13520530858971,0.312242279270357,0.269955538835282,-0.314074910767225
"177",-0.12160911582067,-0.150413231770179,0.293762368791061,0.468729732763763,-0.41627710580291
"178",-0.17020080111595,0.0125010144365301,0.682351801499496,0.419401131918737,0.173633894430155
"179",0.0594246296357764,-0.171104761629024,0.400776432458495,-0.182529377616162,-0.131448628497599
"180",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"181",-0.223769247042531,-0.0221482450157899,-0.0705364931104533,-0.139106288090684,-0.0537123275399304
"182",0.102491894322581,-0.352834300190688,0.114724933813292,0.0859696428225145,0.486049225102525
"183",0.352019364718462,-0.233779027193414,-0.212252361998859,-0.113059575171653,-0.111340135301354
"184",-0.59137442479322,0.139883684097009,-0.239314724698008,0.174437886722991,0.110390222934608
"185",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"186",0.22256381064136,-0.42554096803619,-0.134194848576996,-0.191508320411771,0.0696185256688507
"187",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"188",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"189",-0.159514350825278,-0.21558949902677,-0.167922465405333,0.244821726425663,-0.351162961378624
"190",-0.425729753072428,-0.13520530858971,0.312242279270357,0.269955538835282,-0.314074910767225
"191",0.769381878609069,-0.40432865362206,0.0900737023687855,-0.369018562781227,-0.0126114481191351
"192",-0.504173473380986,-0.140339513070193,0.102326993922449,0.119631352283789,0.37234725824021
"193",0.230825341997666,0.419003773882032,-0.0177003169653317,-0.218458742091169,0.207715490392244
"194",-0.0309936910518292,0.0862451201068835,0.370904150250752,0.0895829609099548,-0.192446760441848
"195",0.259998146172412,-0.181099277493396,-0.259781836339536,0.531905591098098,0.0879526666879742
"196",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"197",-0.128645397839453,0.313946192616019,-0.417999063519285,-0.0679263966417309,0.234033365340278
"198",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"199",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"200",0.182670297564534,-0.0202527984565731,-0.0270053658741961,-0.34736737246701,-0.395142648815839
"201",0.642656499878877,0.88185443546191,-0.218762602501533,-0.356326895226136,0.313676467714859
"202",0.413768626880738,-0.16102424770675,0.472934414592506,0.480625832095282,0.31700344919197
"203",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"204",-0.350714085438716,0.290732343221484,-0.366404081346904,-0.0220001306707294,0.00697702351374697
"205",-0.24005828852529,-0.257158774848938,0.295345490885235,-0.290643901217396,0.0438735736710693
"206",0.541595099836685,-0.318556535883168,-0.135809893170614,-0.0532956825651807,0.0349388328736254
"207",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"208",-0.101183608286544,-0.176051396844055,-0.458721256398587,-0.0922018321902158,0.133216813821007
"209",-0.363086975173302,-0.13390763275861,0.174527729670182,0.100194335334376,-0.0546424232076989
"210",0.559771302667437,0.38976860828056,-0.305539976764204,0.170438985681907,0.0209213040236972
"211",0.383037135999063,-0.34397029422673,0.61607283327694,0.465535302307879,0.107379024889958
"212",-0.0992743495398728,-0.0871912578821406,0.478447772409499,-0.30200169260294,-0.106397822048839
"213",-0.435620027044653,-0.121684995905859,0.283194789117315,-0.237848453766385,0.0436141138253378
"214",-0.562064194593303,0.00317639321468731,0.175286059709655,0.120737032481001,-0.013178900270531
"215",-0.185468128425704,0.194417042036132,0.369182755457623,-0.0216680057694282,-0.184568411671876
"216",0.0235094008413815,-0.265577972171919,0.389123413726687,-0.00553868231117126,0.239767239890552
"217",-0.720763173768952,0.087089896961571,0.252957399660658,0.0012647174942239,0.0118719061782288
"218",0.18873800886941,0.47443041185076,-0.434126183333878,0.188032916526328,0.184328785667253
"219",-0.416128157933125,-0.279342605323096,0.516971100415055,0.211442032229174,0.384643962248581
"220",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"221",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"222",-0.230572357262276,-0.228845183979493,0.0335508679600792,-0.265375001418983,0.034698497064628
"223",-0.172291086499969,0.181646652781171,0.449215951115238,-0.023212086205969,0.0167660002578039
"224",-0.521785954348951,-0.0499941290117265,0.252199069621186,-0.0192779796524011,-0.0295916167589391
"225",0.111490364181598,0.348975287405203,0.241868819226388,-0.359205467151689,-0.0783477497281529
"226",-0.201218572396551,0.122692281469846,-0.145973393776302,-0.159193745560795,-0.0450852657611577
"227",-0.317170854340032,-0.0149394528271,0.281611667023141,0.521525180214774,-0.416536565648641
"228",0.0852424735241152,0.299054521976212,-0.40189252767308,-0.149030649870247,0.26009234464357
"229",-0.607465354650712,-0.119610408197652,0.425427663903002,0.272458827987579,0.367212044724061
"230",-0.328103603973152,-0.118155682596035,-0.119298615607371,-0.382454581162782,0.0315768696626984
"231",0.166074269621501,-0.139699044828329,-0.567023208596807,0.278840124176054,0.0057043524908304
"232",-0.0831513163006209,0.92687190178472,-0.100090443235327,-0.00930590249280796,-0.161473404825406
"233",0.510644981900378,0.144427581740287,0.59840438270241,-0.494342665632638,-0.0674047590767996
"234",-0.194959687690148,0.0291636632186162,0.156105432468419,-0.434286471160106,-0.0597990855955231
"235",-0.59137442479322,0.139883684097009,-0.239314724698008,0.174437886722991,0.110390222934608
"236",-0.321403855238799,0.154025052339162,0.0481967030607585,-0.0757009849127192,-0.116592099691392
"237",-0.51377506852029,0.00379778366319298,-0.10240182722225,0.178144858889896,-0.326371614775596
"238",0.168701999795668,0.248213694792533,0.221129028883562,-0.515601930513642,0.0415363856152107
"239",-0.431395485242878,-0.0974265777234938,0.203802054373182,-0.229627105458991,0.02644165614655
"240",-0.00565683387718862,-0.0127814974732325,-0.133822692008382,-0.211989193011806,-0.0448258059154262
"241",-0.234878504111495,-0.218415582584343,0.363862859798203,0.310826889745841,0.368220217578594
"242",-0.129662315812,-0.0475410483395778,0.430582252651009,0.34581731213213,-0.447674130152994
"243",-0.617471292499226,0.06636079208903,-0.0701432703198943,-0.151562758209567,0.0170071196943772
"244",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"245",0.423810421201716,0.205771789674869,0.0883551947676969,-0.397222213171042,0.240172294794563
"246",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"247",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"248",-0.308611734861624,-0.275813292013272,0.114477695690369,0.0668359048327778,0.372606718085941
"249",0.023586591221359,-0.288456942062892,-0.133436518537523,-0.170965623265146,0.111082048606019
"250",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"251",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"252",-0.435620027044653,-0.121684995905859,0.283194789117315,-0.237848453766385,0.0436141138253378
"253",-0.290866785702857,0.0570252416868597,-0.578274692401842,0.121848402237453,0.202908964164048
"254",-0.267520078078199,0.232838814611137,0.336067683764538,-0.266368465668911,0.14469012519034
"255",0.709036674737723,0.271102669921661,-0.257085288429678,0.166932549668449,0.0692027621437077
"256",-0.59137442479322,0.139883684097009,-0.239314724698008,0.174437886722991,0.110390222934608
"257",1.32037690423531,0.980155422931885,0.920027296429259,0.296722112071254,0.419389697963321
"258",0.0361848497982344,-0.00447363284703917,-0.262709943066931,-0.135812373880145,0.0246684008839977
"259",0.202833233985899,0.200719485045162,0.275056474598934,-0.666303879326166,-0.175712052577236
"260",0.406743176545775,0.551615085838142,0.382045816948642,0.597421625194047,-0.100043459454514
"261",-0.232579782986832,0.21121327007635,0.323511426543169,-0.441101816478426,-0.0480077878979945
"262",0.382289254310063,0.560060999512765,0.30418163990092,-0.56937955185673,0.0700398736018226
"263",-0.617066949790016,0.0245268885357339,0.220698842758303,0.330972334593687,-0.331506828291744
"264",0.169489750522139,-0.141309291858547,-0.5799322404042,0.31109287448044,-0.0360186302920689
"265",-0.065309123593149,0.644367162204201,0.319718986475734,-0.311545464432043,-0.281135941806853
"266",-0.326449584671878,-0.0448112411905641,-0.147308615098572,-0.229421142493518,0.118700937530259
"267",-0.435620027044653,-0.121684995905859,0.283194789117315,-0.237848453766385,0.0436141138253378
"268",-0.518398325029845,0.158313056982195,0.161020740358046,0.0747379833715121,-0.0762794585805981
"269",0.115555831621823,-0.0764626407733902,0.268760928382103,-0.043606963126937,0.108650803618921
"270",0.243159849136893,-0.0273059075959845,-0.11467567458049,-0.337302584665717,-0.00643397173661759
"271",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"272",0.409076591567501,0.49650839931378,0.0503408431380673,-0.455792040310232,-0.0152613932704468
"273",0.46168805723879,-0.340394287240266,0.135273213577977,-0.109817934050507,-0.0529807175450168
"274",0.159384309554814,0.0392441771408898,0.228263414602429,0.228868738551339,0.388652992094046
"275",-0.458857274795786,0.392571011736581,0.244524247252485,-0.205351669910506,0.127258207665821
"276",-0.435620027044653,-0.121684995905859,0.283194789117315,-0.237848453766385,0.0436141138253378
"277",-0.251251265267075,0.572348091267724,-0.152963337882549,0.0192141094097179,-0.262549416190409
"278",0.00112002689373181,0.245559154164713,0.19304894991381,-0.419425598098248,-0.376274395462532
"279",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"280",-0.523665342492515,0.017318096347044,-0.131449317375291,-0.329659133711771,0.0313174098169669
"281",-0.59137442479322,0.139883684097009,-0.239314724698008,0.174437886722991,0.110390222934608
"282",0.147349772840726,0.553931396147232,0.337678831236984,0.278540825477236,0.0591102359669901
"283",0.3565167878255,-0.252352957008955,0.0747254965620539,-0.267371612406086,0.00279309551474068
"284",0.0575153708891047,-0.259964900590939,-0.536392596349591,0.0272704827965617,0.108166007372247
"285",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"286",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"287",-0.626957223762241,0.0380472012195851,0.191651352605262,-0.17683165800798,0.0261821963008186
"288",-0.257429178757475,-0.36325610906998,0.439299760464052,0.330914347215952,0.359593155799821
"289",0.544652745865696,0.328387570566268,-0.527656821008164,0.407743222731358,0.246661506931785
"290",-0.182995516210738,0.29289177797074,0.299019496472738,0.171695121527275,-0.416623622200376
"291",-0.488082543523494,0.119154579224468,-0.562415394678561,0.0216104110192001,0.115525436450756
"292",0.567340128208877,0.743644966252211,0.496338676515682,0.316762075972925,-0.556345678872348
"293",-0.612204275036556,0.207355752724181,0.222326787413443,0.252834358873716,-0.0905897487031878
"294",-0.0236089077948122,0.0933775937025862,-0.686576644600062,0.492890358603723,0.0753965028338719
"295",-0.522846749578824,0.042448390876181,-0.173602576868974,-0.289329445084331,-0.287861868579094
"296",0.171345964373577,0.752607846408556,-0.312105749711612,0.0434833568479401,0.0857061969590408
"297",-0.214687858310713,-0.317213524678339,0.42171906794764,0.319901371754822,0.454855032283085
"298",-0.62613863084855,0.0631774957487221,0.149498093111579,-0.13650196938054,-0.292997082095242
"299",-0.136766407255565,-0.277887879721479,-0.0277551790953174,-0.443471376921187,0.0490087871872176
